"","id","id_seq","transicao","V1023","idade","genero","VD3004","V2010","V2005","UF","qtd_pessoas","periodo_ajust","ensino_medio","ensino_superior","raça","posicao_familiar","tempo_desemprego","filhos","regiao","renda_domiciliar","renda_depois"
"2412","270015407_06_08_08_06_1978_Homem_2710113",188797,"Migrou para TCP","Capital",42,"Homem","Fundamental incompleto ou equivalente","Parda","Pessoa responsável pelo domicílio","Alagoas",2,"Pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Responsável pelo domicílio",3,0,"Nordeste",100,480
"2413","270042900_12_08_24_07_1996_Homem_2720010",188832,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",24,"Homem","Fundamental incompleto ou equivalente","Parda","Pessoa responsável pelo domicílio","Alagoas",4,"Pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Responsável pelo domicílio",1,2,"Nordeste",0,1200
"2414","270007029_12_08_21_09_1989_Mulher_2751010",188842,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",31,"Mulher","Médio completo ou equivalente","Parda","Filho(a) do responsável e do cônjuge","Alagoas",3.8,"Pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",13,0,"Nordeste",75,1100
"2415","280035866_11_08_12_01_1964_Homem_2852010",189028,"Migrou para TCP","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",57,"Homem","Sem instrução e menos de 1 ano de estudo","Parda","Cônjuge ou companheiro(a) de sexo diferente","Sergipe",2,"Pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Não responsável pelo domicílio",4,0,"Nordeste",0,215
"2416","290246560_04_08_17_10_2000_Mulher_2920012",189116,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",20,"Mulher","Superior incompleto ou equivalente","Branca","Filho(a) do responsável e do cônjuge","Bahia",4,"Pandemia","Ensino médio completo","Sem superior completo","Branco","Não responsável pelo domicílio",6,0,"Nordeste",1168.125,855
"2417","290349270_01_08_03_11_1962_Homem_2953012",189238,"Migrou para TCP","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",58,"Homem","Médio incompleto ou equivalente","Parda","Pessoa responsável pelo domicílio","Bahia",1,"Pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Responsável pelo domicílio",8,0,"Nordeste",0,80
"2418","310146085_03_08_27_01_2001_Mulher_3110111",189340,"Migrou para TCP","Capital",19,"Mulher","Fundamental completo ou equivalente","Preta","Filho(a) somente do responsável","Minas Gerais",3.8,"Pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Não responsável pelo domicílio",2,0,"Sudeste",325.625,450
"2419","310345224_03_08_03_07_1971_Mulher_3110111",189371,"Migrou para o setor privado","Capital",49,"Mulher","Superior completo","Branca","Cônjuge ou companheiro(a) de sexo diferente","Minas Gerais",3,"Pandemia","Ensino médio completo","Superior completo","Branco","Não responsável pelo domicílio",15,1,"Sudeste",166.666666666666,6000
"2420","310352633_02_08_22_01_1975_Mulher_3110112",189400,"Migrou para TCP","Capital",45,"Mulher","Médio completo ou equivalente","Branca","Pessoa responsável pelo domicílio","Minas Gerais",4,"Pandemia","Ensino médio completo","Sem superior completo","Branco","Responsável pelo domicílio",2,0,"Sudeste",0,2500
"2421","310072280_10_08_18_02_1999_Homem_3110212",189542,"Migrou para TCP","Capital",21,"Homem","Médio completo ou equivalente","Preta","Neto(a)","Minas Gerais",3,"Pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",16,0,"Sudeste",0,590
"2422","310079840_01_08_28_02_1967_Homem_3110212",189544,"Migrou para TCP","Capital",53,"Homem","Fundamental incompleto ou equivalente","Parda","Pessoa responsável pelo domicílio","Minas Gerais",3,"Pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Responsável pelo domicílio",6,0,"Sudeste",0,600
"2423","310079840_08_08_12_11_1979_Homem_3110212",189551,"Migrou para o setor privado","Capital",41,"Homem","Fundamental incompleto ou equivalente","Parda","Cônjuge ou companheiro(a) de sexo diferente","Minas Gerais",4,"Pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Não responsável pelo domicílio",1,1,"Sudeste",0,1300
"2424","310154612_04_08_16_06_1997_Mulher_3110213",189644,"Migrou para o setor privado","Capital",23,"Mulher","Superior incompleto ou equivalente","Parda","Neto(a)","Minas Gerais",3,"Pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",6,0,"Sudeste",348.333333333333,900
"2425","310214860_03_08_20_01_1980_Homem_3120011",189688,"Migrou para TCP","Resto da RM (Região Metropolitana, excluindo a capital)",40,"Homem","Médio completo ou equivalente","Parda","Cônjuge ou companheiro(a) de sexo diferente","Minas Gerais",2,"Pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",4,0,"Sudeste",522.5,1200
"2426","310214860_10_08_09_05_1981_Homem_3120011",189698,"Migrou para TCP","Resto da RM (Região Metropolitana, excluindo a capital)",39,"Homem","Médio completo ou equivalente","Branca","Irmão ou irmã","Minas Gerais",4,"Pandemia","Ensino médio completo","Sem superior completo","Branco","Não responsável pelo domicílio",6,0,"Sudeste",666.875,1200
"2427","310144031_09_08_25_07_1979_Mulher_3120012",189769,"Migrou para TCP","Resto da RM (Região Metropolitana, excluindo a capital)",41,"Mulher","Superior completo","Branca","Pessoa responsável pelo domicílio","Minas Gerais",3,"Pandemia","Ensino médio completo","Superior completo","Branco","Responsável pelo domicílio",5,0,"Sudeste",0,2000
"2428","310545944_07_08_03_09_1987_Mulher_3120012",189864,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",33,"Mulher","Médio completo ou equivalente","Branca","Cônjuge ou companheiro(a) de sexo diferente","Minas Gerais",3,"Pandemia","Ensino médio completo","Sem superior completo","Branco","Não responsável pelo domicílio",9,1,"Sudeste",578.166666666667,1500
"2429","310329022_02_08_17_05_1980_Mulher_3120013",189921,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",40,"Mulher","Médio completo ou equivalente","Branca","Pessoa responsável pelo domicílio","Minas Gerais",5,"Pandemia","Ensino médio completo","Sem superior completo","Branco","Responsável pelo domicílio",1,2,"Sudeste",110,1100
"2430","310329022_02_08_24_08_1986_Homem_3120013",189922,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",34,"Homem","Médio completo ou equivalente","Branca","Cônjuge ou companheiro(a) de sexo diferente","Minas Gerais",5,"Pandemia","Ensino médio completo","Sem superior completo","Branco","Não responsável pelo domicílio",6,2,"Sudeste",0,1100
"2431","310209734_09_08_05_10_1991_Homem_3130011",189948,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",29,"Homem","Médio completo ou equivalente","Branca","Filho(a) do responsável e do cônjuge","Minas Gerais",4.6,"Pandemia","Ensino médio completo","Sem superior completo","Branco","Não responsável pelo domicílio",11,0,"Sudeste",260,1100
"2432","310556480_04_08_27_01_1971_Homem_3151012",190116,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",49,"Homem","Fundamental completo ou equivalente","Branca","Pessoa responsável pelo domicílio","Minas Gerais",4,"Pandemia","Ensino médio incompleto","Sem superior completo","Branco","Responsável pelo domicílio",12,0,"Sudeste",437.5,2700
"2433","310050780_02_08_14_07_1996_Mulher_3151013",190131,"Migrou para TCP","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",24,"Mulher","Superior completo","Branca","Filho(a) do responsável e do cônjuge","Minas Gerais",5,"Pandemia","Ensino médio completo","Superior completo","Branco","Não responsável pelo domicílio",18,0,"Sudeste",950,1000
"2434","310068750_13_08_18_03_1996_Homem_3152011",190175,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",24,"Homem","Superior incompleto ou equivalente","Branca","Convivente - Não parente que compartilha despesas","Minas Gerais",2.8,"Pandemia","Ensino médio completo","Sem superior completo","Branco","Não responsável pelo domicílio",24,0,"Sudeste",500,500
"2435","310224481_07_08_14_05_1981_Homem_3152011",190217,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",39,"Homem","Fundamental incompleto ou equivalente","Branca","Cônjuge ou companheiro(a) de sexo diferente","Minas Gerais",2,"Pandemia","Ensino médio incompleto","Sem superior completo","Branco","Não responsável pelo domicílio",7,0,"Sudeste",522.5,2250
"2436","310107737_05_08_29_08_1998_Homem_3153012",190392,"Migrou para TCP","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",22,"Homem","Superior incompleto ou equivalente","Preta","Pessoa responsável pelo domicílio","Minas Gerais",1.4,"Pandemia","Ensino médio completo","Sem superior completo","Não branco","Responsável pelo domicílio",4,0,"Sudeste",0,700
"2437","310282310_01_08_12_01_1995_Homem_3153012",190396,"Migrou para TCP","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",26,"Homem","Fundamental incompleto ou equivalente","Preta","Filho(a) do responsável e do cônjuge","Minas Gerais",3,"Pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Não responsável pelo domicílio",5,0,"Sudeste",840.833333333333,1800
"2438","310055468_09_08_25_07_2000_Mulher_3153013",190408,"Migrou para TCP","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",20,"Mulher","Médio completo ou equivalente","Parda","Filho(a) do responsável e do cônjuge","Minas Gerais",3.2,"Pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",5,0,"Sudeste",130.625,300
"2439","310412355_10_08_27_12_1995_Homem_3154012",190513,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",24,"Homem","Superior completo","Branca","Filho(a) do responsável e do cônjuge","Minas Gerais",3,"Pandemia","Ensino médio completo","Superior completo","Branco","Não responsável pelo domicílio",6,0,"Sudeste",474.166666666667,1380
"2440","310009260_01_08_27_01_1992_Homem_3155012",190628,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",28,"Homem","Superior incompleto ou equivalente","Branca","Filho(a) do responsável e do cônjuge","Minas Gerais",4,"Pandemia","Ensino médio completo","Sem superior completo","Branco","Não responsável pelo domicílio",2,0,"Sudeste",925,1350
"2441","310009260_03_08_20_01_1985_Homem_3155012",190632,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",35,"Homem","Médio completo ou equivalente","Preta","Pessoa responsável pelo domicílio","Minas Gerais",3,"Pandemia","Ensino médio completo","Sem superior completo","Não branco","Responsável pelo domicílio",6,0,"Sudeste",166.666666666666,4500
"2442","310310481_01_08_22_10_1990_Mulher_3155013",190683,"Migrou para TCP","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",30,"Mulher","Médio completo ou equivalente","Parda","Cônjuge ou companheiro(a) de sexo diferente","Minas Gerais",3,"Pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",1,1,"Sudeste",266.666666666667,300
"2443","310310481_05_08_10_05_1993_Homem_3155013",190685,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",27,"Homem","Superior incompleto ou equivalente","Parda","Filho(a) do responsável e do cônjuge","Minas Gerais",4,"Pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",1,0,"Sudeste",261.25,800
"2444","310383793_13_08_27_04_1988_Homem_3156011",190740,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",32,"Homem","Médio incompleto ou equivalente","Branca","Filho(a) do responsável e do cônjuge","Minas Gerais",3.2,"Pandemia","Ensino médio incompleto","Sem superior completo","Branco","Não responsável pelo domicílio",2,0,"Sudeste",250,2150
"2445","310018395_07_08_26_09_1983_Mulher_3156012",190758,"Migrou para o setor privado","Resto da UF  (Unidade da Federação, excluindo a região metropolitana e a RIDE)",37,"Mulher","Superior incompleto ou equivalente","Branca","Pessoa responsável pelo domicílio","Minas Gerais",4,"Pandemia","Ensino médio completo","Sem superior completo","Branco","Responsável pelo domicílio",8,1,"Sudeste",0,1190.5
"2446","320017788_14_08_23_11_1963_Homem_3210012",190879,"Migrou para TCP","Capital",57,"Homem","Superior completo","Parda","Pessoa responsável pelo domicílio","Espírito Santo",2,"Pandemia","Ensino médio completo","Superior completo","Não branco","Responsável pelo domicílio",8,0,"Sudeste",2250,800
"2447","320034813_08_08_13_06_1973_Homem_3220011",190913,"Migrou para TCP","Resto da RM (Região Metropolitana, excluindo a capital)",47,"Homem","Fundamental incompleto ou equivalente","Parda","Pessoa responsável pelo domicílio","Espírito Santo",6,"Pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Responsável pelo domicílio",6,2,"Sudeste",285,1850
"2448","320063970_04_08_15_07_2001_Mulher_3220011",190926,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",19,"Mulher","Médio incompleto ou equivalente","Parda","Pessoa responsável pelo domicílio","Espírito Santo",2,"Pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Responsável pelo domicílio",24,0,"Sudeste",0,1100
"2449","320063970_04_08_11_08_1997_Mulher_3220011",190927,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",23,"Mulher","Superior incompleto ou equivalente","Parda","Irmão ou irmã","Espírito Santo",2,"Pandemia","Ensino médio completo","Sem superior completo","Não branco","Não responsável pelo domicílio",5,0,"Sudeste",0,1100
"2450","320063970_12_08_25_05_1975_Homem_3220011",190929,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",45,"Homem","Fundamental completo ou equivalente","Preta","Pessoa responsável pelo domicílio","Espírito Santo",5.6,"Pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Responsável pelo domicílio",9,0,"Sudeste",353.75,1950
"2451","320022668_11_08_01_10_1981_Homem_3220012",190961,"Migrou para o setor privado","Resto da RM (Região Metropolitana, excluindo a capital)",39,"Homem","Médio incompleto ou equivalente","Parda","Cônjuge ou companheiro(a) de sexo diferente","Espírito Santo",5,"Pandemia","Ensino médio incompleto","Sem superior completo","Não branco","Não responsável pelo domicílio",6,2,"Sudeste",0,1100
