"","id","Ano","V4012_ajust","ocupacao","cluster","Trimestre","Trimestre_Ano","UF","UPA","Estrato","V1008","V4012","V1014","V1022","V1016","V2007","V2008","V20081","V20082","V2009","VD4001","VD4002","VD3004","V4039","VD4010","V4032","V4019","V2010","V2005","VD4016","V1028","pessoas_domicilio","VD4016_ajust","regiao","Persistente","Precarizado","Transitório","chefe_domicilio","ensino_superior","renda_media"
"2796","430027905_13_11_29_11_1968_Mulher_4321011",2023,NA,"PFT","Precarizado",4,"4-2023","Rio Grande do Sul",430027905,4321011,"13",NA,11,"Urbana",3,"Mulher","29","11",1968,54,"Pessoas fora da força de trabalho",NA,"Fundamental incompleto ou equivalente",NA,"Desocupado",NA,NA,"Branca","Cônjuge ou companheiro(a) de sexo diferente",NA,388.89156312,3,NA,"Sul",0,1,0,"Não responsável pelo domicílio","Sem superior completo",1387.43309004671
"2797","430035360_03_11_08_08_1975_Homem_4321011",2023,NA,"PFT","Precarizado",4,"4-2023","Rio Grande do Sul",430035360,4321011,"03",NA,11,"Urbana",3,"Homem","08","08",1975,48,"Pessoas fora da força de trabalho",NA,"Fundamental incompleto ou equivalente",NA,"Desocupado",NA,NA,"Branca","Pessoa responsável pelo domicílio",NA,714.0461219,3,NA,"Sul",0,1,0,"Responsável pelo domicílio","Sem superior completo",1029.41085021427
"2798","430036719_07_11_04_02_1964_Homem_4321011",2023,"ESPriv","ESPriv","Precarizado",4,"4-2023","Rio Grande do Sul",430036719,4321011,"07","Empregado do setor privado",11,"Urbana",3,"Homem","04","02",1964,59,"Pessoas na força de trabalho","Pessoas ocupadas","Sem instrução e menos de 1 ano de estudo",40,"Comércio, reparação de veículos automotores e motocicletas","Não",NA,"Branca","Cônjuge ou companheiro(a) de sexo diferente",1600,406.65862217,2,1681.77299307567,"Sul",0,1,0,"Não responsável pelo domicílio","Sem superior completo",1733.62461189666
"2799","430036719_12_11_22_08_1978_Mulher_4321011",2023,"TCP","TCP","Persistente",4,"4-2023","Rio Grande do Sul",430036719,4321011,"12","Conta própria",11,"Urbana",3,"Mulher","22","08",1978,45,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",30,"Indústria geral","Sim","Sim","Branca","Pessoa responsável pelo domicílio",200,472.0553068,2,210.221624134459,"Sul",1,0,0,"Responsável pelo domicílio","Sem superior completo",1097.03724363664
"2800","430073084_08_11_29_01_1960_Homem_4321011",2023,"TCP","TCP","Persistente",4,"4-2023","Rio Grande do Sul",430073084,4321011,"08","Conta própria",11,"Urbana",3,"Homem","29","01",1960,63,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",40,"Construção","Sim","Não","Branca","Cônjuge ou companheiro(a) de sexo diferente",1400,513.50055604,2,1471.55136894121,"Sul",1,0,0,"Não responsável pelo domicílio","Sem superior completo",1583.43610394684
"2801","430091044_01_11_18_07_2002_Homem_4321011",2023,"ESPriv","ESPriv","Transitório",4,"4-2023","Rio Grande do Sul",430091044,4321011,"01","Empregado do setor privado",11,"Urbana",3,"Homem","18","07",2002,21,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",44,"Indústria geral",NA,NA,"Branca","Pessoa responsável pelo domicílio",1320,675.5933297,2,1387.46271928743,"Sul",0,0,1,"Responsável pelo domicílio","Sem superior completo",1544.1162753214
"2802","430091044_09_11_20_02_1966_Homem_4321011",2023,"TCP","TCP","Persistente",4,"4-2023","Rio Grande do Sul",430091044,4321011,"09","Conta própria",11,"Urbana",3,"Homem","20","02",1966,57,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",45,"Comércio, reparação de veículos automotores e motocicletas","Sim","Sim","Branca","Pessoa responsável pelo domicílio",2500,428.73258098,2,2627.77030168074,"Sul",1,0,0,"Responsável pelo domicílio","Sem superior completo",2415.06869797957
"2803","430091044_12_11_01_06_1963_Homem_4321011",2023,"TCP","TCP","Persistente",4,"4-2023","Rio Grande do Sul",430091044,4321011,"12","Conta própria",11,"Urbana",3,"Homem","01","06",1963,60,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",48,"Comércio, reparação de veículos automotores e motocicletas","Sim","Sim","Branca","Pessoa responsável pelo domicílio",1320,449.35185439,3,1387.46271928743,"Sul",1,0,0,"Responsável pelo domicílio","Sem superior completo",1500.66959142034
"2804","430163113_01_11_02_01_1986_Mulher_4321011",2023,"TCP","TCP","Persistente",4,"4-2023","Rio Grande do Sul",430163113,4321011,"01","Conta própria",11,"Urbana",3,"Mulher","02","01",1986,37,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",40,"Indústria geral","Sim","Sim","Branca","Pessoa responsável pelo domicílio",3500,722.54566233,4,3678.87842235304,"Sul",1,0,0,"Responsável pelo domicílio","Sem superior completo",3038.96638054281
"2805","430163113_03_11_24_12_1976_Mulher_4321011",2023,"TCP","TCP","Persistente",4,"4-2023","Rio Grande do Sul",430163113,4321011,"03","Conta própria",11,"Urbana",3,"Mulher","24","12",1976,46,"Pessoas na força de trabalho","Pessoas ocupadas","Médio incompleto ou equivalente",48,"Comércio, reparação de veículos automotores e motocicletas","Sim","Sim","Branca","Pessoa responsável pelo domicílio",2000,590.93628976,3,2102.21624134459,"Sul",1,0,0,"Responsável pelo domicílio","Sem superior completo",1908.24349105509
"2806","430163113_10_11_11_05_1974_Mulher_4321011",2023,NA,"PFT","Precarizado",4,"4-2023","Rio Grande do Sul",430163113,4321011,"10",NA,11,"Urbana",3,"Mulher","11","05",1974,49,"Pessoas fora da força de trabalho",NA,"Médio incompleto ou equivalente",NA,"Desocupado",NA,NA,"Branca","Pessoa responsável pelo domicílio",NA,575.96365024,6,NA,"Sul",0,1,0,"Responsável pelo domicílio","Sem superior completo",1293.28898145808
"2807","430248620_05_11_20_07_1981_Mulher_4321011",2023,"TCP","TCP","Persistente",4,"4-2023","Rio Grande do Sul",430248620,4321011,"05","Conta própria",11,"Urbana",3,"Mulher","20","07",1981,42,"Pessoas na força de trabalho","Pessoas ocupadas","Superior completo",30,"Educação, saúde humana e serviços sociais","Não","Não","Branca","Pessoa responsável pelo domicílio",2600,741.29965726,2,2732.88111374797,"Sul",1,0,0,"Responsável pelo domicílio","Superior completo",1865.97284419129
"2808","430038519_08_11_12_12_1973_Homem_4321012",2023,"TCP","TCP","Persistente",4,"4-2023","Rio Grande do Sul",430038519,4321012,"08","Conta própria",11,"Urbana",3,"Homem","12","12",1973,49,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",44,"Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas","Sim","Sim","Branca","Pessoa responsável pelo domicílio",1600,593.15620335,4,1681.77299307567,"Sul",1,0,0,"Responsável pelo domicílio","Sem superior completo",1925.31985647199
"2809","430104126_10_11_11_09_1962_Homem_4321012",2023,"TCP","TCP","Persistente",4,"4-2023","Rio Grande do Sul",430104126,4321012,"10","Conta própria",11,"Urbana",3,"Homem","11","09",1962,61,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",40,"Alojamento e alimentação ","Não","Sim","Preta","Pessoa responsável pelo domicílio",3000,593.01745054,4,3153.32436201689,"Sul",1,0,0,"Responsável pelo domicílio","Sem superior completo",2198.49093338616
"2810","430165848_08_11_17_05_1993_Mulher_4321012",2023,"TCP","TCP","Persistente",4,"4-2023","Rio Grande do Sul",430165848,4321012,"08","Conta própria",11,"Urbana",3,"Mulher","17","05",1993,30,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",30,"Outros Serviços","Sim","Não","Branca","Outro parente",2000,518.11254348,3,2102.21624134459,"Sul",1,0,0,"Não responsável pelo domicílio","Sem superior completo",2201.39267177808
"2811","430165848_10_11_10_03_1961_Homem_4321012",2023,"TCP","TCP","Persistente",4,"4-2023","Rio Grande do Sul",430165848,4321012,"10","Conta própria",11,"Urbana",3,"Homem","10","03",1961,62,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",60,"Comércio, reparação de veículos automotores e motocicletas","Não","Não","Parda","Pessoa responsável pelo domicílio",2000,483.35862369,1,2102.21624134459,"Sul",1,0,0,"Responsável pelo domicílio","Sem superior completo",2098.45158675665
"2812","430189510_08_11_01_09_1960_Homem_4321012",2023,"TCP","TCP","Persistente",4,"4-2023","Rio Grande do Sul",430189510,4321012,"08","Conta própria",11,"Urbana",3,"Homem","01","09",1960,63,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",30,"Comércio, reparação de veículos automotores e motocicletas","Não","Não","Branca","Pessoa responsável pelo domicílio",1300,518.28566653,1,1366.44055687398,"Sul",1,0,0,"Responsável pelo domicílio","Sem superior completo",1759.95415521899
"2813","430196417_04_11_07_06_1988_Homem_4321013",2023,"TCP","TCP","Persistente",4,"4-2023","Rio Grande do Sul",430196417,4321013,"04","Conta própria",11,"Urbana",3,"Homem","07","06",1988,35,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental completo ou equivalente",60,"Comércio, reparação de veículos automotores e motocicletas","Sim","Sim","Branca","Pessoa responsável pelo domicílio",2000,440.48657068,4,2102.21624134459,"Sul",1,0,0,"Responsável pelo domicílio","Sem superior completo",1975.85809229551
"2814","430078140_09_11_10_03_1972_Homem_4321020",2023,"TCP","TCP","Persistente",4,"4-2023","Rio Grande do Sul",430078140,4321020,"09","Conta própria",11,"Rural",3,"Homem","10","03",1972,51,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",56,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Sim","Sim","Preta","Irmão ou irmã",1320,407.21575375,4,1387.46271928743,"Sul",1,0,0,"Não responsável pelo domicílio","Sem superior completo",1083.26208490673
"2815","430078140_11_11_07_02_1966_Homem_4321020",2023,"TCP","TCP","Persistente",4,"4-2023","Rio Grande do Sul",430078140,4321020,"11","Conta própria",11,"Rural",3,"Homem","07","02",1966,57,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",40,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Sim","Não","Branca","Pessoa responsável pelo domicílio",1800,262.44267101,2,1891.99461721013,"Sul",1,0,0,"Responsável pelo domicílio","Sem superior completo",1329.59869429781
"2816","430102024_07_11_06_04_1994_Homem_4351011",2023,"ESPriv","ESPriv","Transitório",4,"4-2023","Rio Grande do Sul",430102024,4351011,"07","Empregado do setor privado",11,"Urbana",3,"Homem","06","04",1994,29,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",32,"Construção","Não",NA,"Branca","Filho(a) do responsável e do cônjuge",1000,193.86391167,3,1051.1081206723,"Sul",0,0,1,"Não responsável pelo domicílio","Sem superior completo",869.292942280524
"2817","430155148_03_11_23_06_2003_Mulher_4351011",2023,NA,"PFT","Precarizado",4,"4-2023","Rio Grande do Sul",430155148,4351011,"03",NA,11,"Urbana",3,"Mulher","23","06",2003,20,"Pessoas fora da força de trabalho",NA,"Superior incompleto ou equivalente",NA,"Desocupado",NA,NA,"Branca","Filho(a) do responsável e do cônjuge",NA,457.45527776,4,NA,"Sul",0,1,0,"Não responsável pelo domicílio","Sem superior completo",618.951593866611
"2818","430068800_01_11_01_05_1964_Homem_4351021",2023,NA,"PFT","Persistente",4,"4-2023","Rio Grande do Sul",430068800,4351021,"01",NA,11,"Rural",3,"Homem","01","05",1964,59,"Pessoas fora da força de trabalho",NA,"Fundamental incompleto ou equivalente",NA,"Desocupado",NA,NA,"Branca","Pessoa responsável pelo domicílio",NA,284.05071446,3,NA,"Sul",1,0,0,"Responsável pelo domicílio","Sem superior completo",618.502447602344
"2819","430085986_01_11_15_08_1965_Homem_4351021",2023,"TCP","TCP","Precarizado",4,"4-2023","Rio Grande do Sul",430085986,4351021,"01","Conta própria",11,"Rural",3,"Homem","15","08",1965,58,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",40,"Construção","Não","Não","Branca","Pessoa responsável pelo domicílio",1000,245.56837968,7,1051.1081206723,"Sul",0,1,0,"Responsável pelo domicílio","Sem superior completo",1054.31980822537
"2820","430085986_02_11_04_01_1965_Homem_4351021",2023,"TCP","TCP","Persistente",4,"4-2023","Rio Grande do Sul",430085986,4351021,"02","Conta própria",11,"Rural",3,"Homem","04","01",1965,58,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",40,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Sim","Não","Branca","Pessoa responsável pelo domicílio",1320,216.12541555,2,1387.46271928743,"Sul",1,0,0,"Responsável pelo domicílio","Sem superior completo",1420.44569417197
"2821","430085986_10_11_13_11_1973_Homem_4351021",2023,"ESPriv","ESPriv","Transitório",4,"4-2023","Rio Grande do Sul",430085986,4351021,"10","Empregado do setor privado",11,"Rural",3,"Homem","13","11",1973,49,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",40,"Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas","Não",NA,"Branca","Pessoa responsável pelo domicílio",750,232.03547033,2,788.331090504222,"Sul",0,0,1,"Responsável pelo domicílio","Sem superior completo",208.492337518951
"2822","430085986_11_11_14_08_1959_Homem_4351021",2023,"TCP","TCP","Persistente",4,"4-2023","Rio Grande do Sul",430085986,4351021,"11","Conta própria",11,"Rural",3,"Homem","14","08",1959,64,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental completo ou equivalente",12,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Sim","Não","Branca","Pessoa responsável pelo domicílio",2000,202.17266927,2,2102.21624134459,"Sul",1,0,0,"Responsável pelo domicílio","Sem superior completo",1263.04599724408
"2823","430102308_03_11_04_11_1986_Homem_4351022",2023,"TCP","TCP","Persistente",4,"4-2023","Rio Grande do Sul",430102308,4351022,"03","Conta própria",11,"Rural",3,"Homem","04","11",1986,37,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",42,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Sim","Não","Branca","Pessoa responsável pelo domicílio",15000,367.10222353,4,15766.6218100844,"Sul",1,0,0,"Responsável pelo domicílio","Sem superior completo",15738.3869006749
"2824","430102308_04_11_12_04_1982_Mulher_4351022",2023,"TCP","TCP","Persistente",4,"4-2023","Rio Grande do Sul",430102308,4351022,"04","Conta própria",11,"Rural",3,"Mulher","12","04",1982,41,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental completo ou equivalente",10,"Indústria geral","Não","Não","Branca","Cônjuge ou companheiro(a) de sexo diferente",600,236.89075345,3,630.664872403378,"Sul",1,0,0,"Não responsável pelo domicílio","Sem superior completo",624.596131696264
"2825","430048640_06_11_11_03_1987_Homem_4352011",2023,"TCP","TCP","Persistente",4,"4-2023","Rio Grande do Sul",430048640,4352011,"06","Conta própria",11,"Urbana",3,"Homem","11","03",1987,36,"Pessoas na força de trabalho","Pessoas ocupadas","Médio incompleto ou equivalente",45,"Transporte, armazenagem e correio ","Sim","Não","Branca","Cônjuge ou companheiro(a) de sexo diferente",3000,429.80099494,4,3153.32436201689,"Sul",1,0,0,"Não responsável pelo domicílio","Sem superior completo",2897.06404070037
"2826","430048640_08_11_05_04_1963_Homem_4352011",2023,"ESPriv","ESPriv","Transitório",4,"4-2023","Rio Grande do Sul",430048640,4352011,"08","Empregado do setor privado",11,"Urbana",3,"Homem","05","04",1963,60,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",20,"Construção","Não",NA,"Parda","Cônjuge ou companheiro(a) de sexo diferente",1600,293.44146186,2,1681.77299307567,"Sul",0,0,1,"Não responsável pelo domicílio","Sem superior completo",1395.94157442753
"2827","430133705_14_11_03_05_1966_Mulher_4352012",2023,NA,"PFT","Persistente",4,"4-2023","Rio Grande do Sul",430133705,4352012,"14",NA,11,"Urbana",3,"Mulher","03","05",1966,57,"Pessoas fora da força de trabalho",NA,"Médio completo ou equivalente",NA,"Desocupado",NA,NA,"Branca","Cônjuge ou companheiro(a) de sexo diferente",NA,467.85066776,3,NA,"Sul",1,0,0,"Não responsável pelo domicílio","Sem superior completo",913.669383952892
"2828","430012597_04_11_14_02_1969_Homem_4352021",2023,"TCP","TCP","Persistente",4,"4-2023","Rio Grande do Sul",430012597,4352021,"04","Conta própria",11,"Rural",3,"Homem","14","02",1969,54,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",40,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Não","Não","Branca","Pessoa responsável pelo domicílio",1320,276.2886277,2,1387.46271928743,"Sul",1,0,0,"Responsável pelo domicílio","Sem superior completo",1083.01933821728
"2829","430012597_08_11_21_08_1984_Homem_4352021",2023,"TCP","TCP","Persistente",4,"4-2023","Rio Grande do Sul",430012597,4352021,"08","Conta própria",11,"Rural",3,"Homem","21","08",1984,39,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",60,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Sim","Não","Branca","Pessoa responsável pelo domicílio",6000,361.99961587,4,6306.64872403378,"Sul",1,0,0,"Responsável pelo domicílio","Sem superior completo",5883.59042018425
"2830","430103549_02_11_08_01_1976_Homem_4352021",2023,"TCP","TCP","Persistente",4,"4-2023","Rio Grande do Sul",430103549,4352021,"02","Conta própria",11,"Rural",3,"Homem","08","01",1976,47,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",40,"Construção","Não","Não","Branca","Pessoa responsável pelo domicílio",2200,151.17741588,2,2312.43786547905,"Sul",1,0,0,"Responsável pelo domicílio","Sem superior completo",3727.00681668262
